ActualElapsedTime,Origin,Dest,Distance,Cancelled
74,DFW,MAF,309,0
72,BWI,MYR,399,0
63,BUF,LGA,292,0
51,EWR,SYR,194,0
114,IND,TPA,838,0
71,ONT,OAK,361,0
57,DAL,SAT,248,0
55,ATL,TLH,223,0
224,SJU,JFK,1597,0
75,PHX,SNA,338,0
52,RNO,SFO,192,0
169,DTW,DFW,987,0
182,DFW,LAX,1235,0
63,HRL,HOU,276,0
111,SYR,RDU,519,0
72,PHL,PIT,267,0
75,LAS,ABQ,487,0
71,DRO,PHX,351,0
50,RNO,FAT,188,0
52,MCI,STL,237,0
94,PIT,ORD,412,0
64,ROC,BOS,343,0
172,IAD,TPA,810,0
83,RDU,EWR,416,0
130,SMF,DEN,910,0
54,CHO,LGA,305,0
94,DTW,BDL,548,0
151,DFW,FLL,1119,0
39,CAE,CLT,88,0
243,SFO,STL,1736,0
222,MSP,SFO,1589,0
114,PIT,STL,553,0
38,SAN,LAX,109,0
191,DFW,LGA,1389,0
50,LGA,DCA,214,0
79,ONT,SFO,363,0
83,ATL,BTR,449,0
97,PHL,CVG,507,0
113,DFW,ABQ,569,0
50,MSP,FSD,197,0
45,BDL,SYR,192,0
97,MSY,STL,604,0
131,DEN,IAH,861,0
100,SMF,SLC,532,0
124,ORD,MSY,837,0
98,HOU,STL,687,0
109,ORD,BOS,867,0
41,TPA,MIA,204,0
61,STL,ORD,258,0
188,DFW,JFK,1391,0
123,MCO,IAD,758,0
70,DFW,AMA,313,0
267,STL,PDX,1708,0
126,IAH,MCO,853,0
134,LGA,ATL,761,0
62,EWR,ROC,246,0
46,GRR,DTW,120,0
239,ATL,LAS,1747,0
160,LGA,FLL,1076,0
82,JFK,PIT,340,0
78,ATL,MSY,425,0
80,DAL,ABQ,580,0
99,ORF,CVG,485,0
76,EWR,BOS,200,0
162,MIA,DTW,1145,0
110,BOS,CLT,728,0
164,MCO,ORD,1005,0
38,ORD,MKE,67,0
64,CMH,DCA,322,0
320,HNL,LAX,2556,0
139,EWR,ORD,719,0
123,EWR,ORD,719,0
69,PIT,EWR,319,0
85,MCI,CVG,539,0
198,DCA,IAH,1208,0
77,IAD,BUF,284,0
183,EWR,RSW,1068,0
47,BHM,BNA,177,0
57,STL,CID,228,0
NA,ATL,HOU,696,1
75,BOS,EWR,200,0
103,LGA,CLT,544,0
67,SJC,BUR,296,0
96,MLB,ATL,443,0
151,DEN,BUR,850,0
51,PHX,LAS,256,0
180,DEN,CMH,1155,0
119,CVG,MSP,596,0
147,BOS,ORD,867,0
213,DEN,LGA,1619,0
105,RSW,RDU,667,0
260,ORD,LAX,1745,0
118,SJC,SEA,697,0
72,MFR,SFO,329,0
112,OAK,LGB,353,0
62,BWI,EWR,169,0
68,BOS,EWR,200,0
310,SFO,EWR,2565,0
91,PDX,SFO,550,0
165,PBI,LGA,1035,0
132,MIA,MEM,860,0
80,LAS,GCN,169,0
60,EWR,ORH,161,0
87,PHX,LAX,370,0
122,PHL,ORD,678,0
37,MDT,BWI,70,0
228,DEN,MIA,1709,0
125,SAN,DEN,853,0
77,ORD,CLE,316,0
69,BOS,PHL,280,0
63,SHV,MEM,285,0
70,DFW,BTR,383,0
174,RSW,DTW,1085,0
246,STL,BUR,1584,0
83,SMF,SLC,532,0
53,DTW,MDW,229,0
NA,DFW,CMH,927,1
115,ATL,DFW,732,0
207,EWR,DFW,1372,0
154,PHL,MEM,874,0
68,LGA,BOS,185,0
58,LAX,SJC,308,0
68,SAN,TUS,367,0
62,LAX,SJC,308,0
146,DFW,MCO,984,0
69,CVG,RIC,413,0
122,SEA,SFO,679,0
177,DEN,ATL,1199,0
210,DFW,BOS,1562,0
80,ORD,BNA,409,0
63,PHL,PIT,267,0
44,CLE,CVG,221,0
53,LIT,TUL,230,0
76,MCO,ATL,403,0
80,LIT,ATL,453,0
48,LGA,SYR,198,0
307,PIT,LAX,2136,0
177,DFW,SAN,1171,0
47,FAT,RNO,188,0
72,CLT,DCA,331,0
70,TUL,STL,351,0
85,LNK,STL,370,0
60,HOU,MSY,303,0
246,DEN,BOS,1754,0
198,DFW,ONT,1189,0
62,MSY,ATL,425,0
45,MDT,PIT,185,0
130,MKE,DEN,895,0
47,CMI,DAY,216,0
107,MCO,BWI,787,0
140,MIA,STX,1139,0
94,FCA,SLC,532,0
84,BNA,PIT,462,0
58,BWI,OAJ,304,0
51,MAF,DAL,319,0
67,LAX,SJC,308,0
236,DFW,SEA,1660,0
88,ROC,LGA,254,0
54,LAS,BUR,223,0
111,HOU,ATL,696,0
138,BUR,PDX,817,0
64,SFO,LAX,337,0
92,DTW,ATL,594,0
110,BDL,DTW,548,0
90,ELP,IAH,667,0
125,DFW,DAY,861,0
72,MSY,ATL,425,0
205,LAX,MSY,1671,0
136,SFO,DEN,967,0
112,ATL,ORD,606,0
187,HOU,LGA,1428,0
57,SYR,ISP,222,0
44,ONT,SBA,130,0
144,DEN,SJC,948,0
50,BDL,EWR,116,0
186,IAH,PHL,1324,0
75,DEN,ICT,419,0
84,CLT,ATL,227,0
158,MCO,DFW,984,0
63,BWI,BUF,281,0
86,LAS,SFO,414,0
54,BNA,ATL,214,0
52,DAL,HOU,239,0
124,ORD,ISP,773,0
30,PIA,MLI,69,0
55,SLC,JAC,205,0
29,BFL,SBA,82,0
63,OAK,LAX,337,0
71,ALB,DCA,318,0
35,RIC,ORF,75,0
196,SEA,ANC,1449,0
123,DFW,IND,762,0
66,SFO,BUR,326,0
48,MCO,MIA,193,0
185,PDX,MSP,1426,0
149,BOS,ATL,946,0
51,RNO,SFO,192,0
135,SFO,DEN,967,0
85,DTW,EWR,487,0
80,MCI,ORD,403,0
74,DEN,AMA,358,0
58,SAN,LAS,258,0
217,SLC,IAD,1827,0
100,LAS,COS,604,0
109,SEA,RNO,564,0
57,AMA,DAL,324,0
184,DFW,SNA,1205,0
48,TPA,JAX,180,0
111,BOS,DTW,632,0
105,TUS,LAX,451,0
90,OAK,SNA,371,0
NA,DEN,BIS,517,1
87,DTW,STL,440,0
270,ATL,LAX,1946,0
43,BWI,PIT,210,0
39,HOU,AUS,148,0
73,DAY,STL,338,0
36,TPA,APF,134,0
88,CLT,IND,428,0
237,DEN,JFK,1626,0
171,AUS,LAX,1242,0
242,BOS,DFW,1562,0
63,LAS,PHX,256,0
47,JAX,CHS,193,0
227,SFO,MSP,1589,0
37,PHX,TUS,110,0
152,BDL,ATL,859,0
343,LAX,BOS,2611,0
62,ORD,DTW,235,0
218,CLT,DEN,1337,0
31,DEN,COS,72,0
148,LAX,SEA,954,0
76,ATL,RIC,481,0
82,EWR,PIT,319,0
139,PBI,PIT,952,0
63,EWR,ORF,284,0
141,DFW,MIA,1121,0
103,ORD,ROC,528,0
39,AUS,HOU,148,0
73,PVD,DCA,357,0
80,ORD,ROC,528,0
35,PHX,TUS,110,0
61,DEN,RAP,301,0
52,DFW,SHV,190,0
162,ORD,RSW,1120,0
115,ATL,HOU,696,0
105,PDX,OAK,543,0
138,DCA,IAH,1208,0
83,ORD,MSP,334,0
132,PHX,HOU,1020,0
64,EWR,ORF,284,0
154,MIA,DCA,920,0
130,CVG,BOS,752,0
354,LAX,HNL,2556,0
44,SGF,STL,195,0
54,ATL,CLT,227,0
57,PIT,BUF,186,0
104,ATL,FLL,581,0
118,BNA,IAH,657,0
28,LNK,SUX,109,0
145,DEN,SFO,967,0
55,HOU,MSY,303,0
60,BOS,EWR,200,0
66,OKC,IAH,395,0
150,LGA,ORD,733,0
94,SLC,PHX,507,0
113,SEA,SFO,679,0
73,SAN,SJC,417,0
122,DAY,MCO,808,0
141,DFW,DTW,987,0
122,TPA,IND,838,0
203,DFW,LGB,1220,0
79,IAH,MAF,429,0
175,CLE,DFW,1021,0
38,PIT,CMH,144,0
168,LAX,AUS,1242,0
260,MIA,MSP,1501,0
199,DEN,SFO,967,0
103,ATL,DTW,594,0
70,MIA,JAX,334,0
45,MAF,AMA,228,0
85,SMF,SLC,532,0
192,SEA,ANC,1449,0
63,OMA,STL,342,0
100,DTW,RDU,501,0
125,ATL,EWR,745,0
64,MAF,DAL,319,0
90,EWR,CLE,404,0
68,BUF,EWR,282,0
88,MSY,STL,604,0
64,MAF,ABQ,332,0
100,ATL,CLE,554,0
82,EWR,CMH,462,0
174,DFW,JFK,1391,0
82,SAN,OAK,446,0
63,CAK,DTW,133,0
55,DFW,TUL,237,0
143,DCA,STL,719,0
84,BNA,CLE,448,0
128,ORD,DEN,888,0
58,SHV,DFW,190,0
115,ONT,DEN,819,0
80,EWR,GSO,446,0
75,SFO,MFR,329,0
206,MSP,SEA,1399,0
99,CHS,LGA,641,0
140,SDF,DFW,733,0
100,ATL,PHL,665,0
100,BOI,SFO,522,0
119,ATL,ROC,749,0
85,BWI,SYR,273,0
32,CHA,BNA,112,0
215,DFW,SFO,1464,0
318,IAD,SFO,2419,0
156,BUR,DFW,1231,0
116,RDU,PIE,595,0
38,ATL,GSP,153,0
68,MAF,DFW,309,0
227,EWR,DEN,1605,0
NA,MSP,DAY,574,0
63,PHL,BDL,196,0
113,MEM,DCA,762,0
149,JFK,FLL,1069,0
175,PIT,IAH,1117,0
92,PHL,DTW,453,0
304,LAX,BOS,2611,0
86,ABQ,PHX,328,0
92,ATL,CAK,528,0
168,SLC,ORD,1249,0
155,MCO,DFW,984,0
161,ORD,DEN,888,0
46,MIA,MCO,193,0
125,MCI,ATL,692,0
44,CRP,IAH,201,0
77,DFW,BTR,383,0
53,SAV,CLT,213,0
257,LAX,DAY,1925,0
56,LBB,DFW,282,0
165,SLC,ORD,1249,0
73,SFO,SAN,447,0
175,BDL,MSP,1050,0
134,DFW,CVG,812,0
56,MKE,CLE,328,0
136,STL,IAH,668,0
63,RNO,LAS,345,0
84,BTR,DFW,383,0
146,SEA,SFO,679,0
29,STX,STT,45,0
167,DTW,MIA,1145,0
150,LAX,SEA,954,0
344,BOS,LAX,2611,0
33,CLT,FAY,118,0
57,EWR,IAD,213,0
81,BWI,ROC,277,0
309,LAX,EWR,2454,0
69,CLE,BWI,314,0
232,IAH,LAX,1379,0
78,SDF,ATL,321,0
27,RDU,GSO,67,0
57,SLC,IDA,188,0
39,CSG,ATL,83,0
60,PHL,PVD,238,0
62,DEN,ABQ,349,0
82,ATL,PIT,526,0
317,LAX,JFK,2475,0
48,DFW,SHV,190,0
92,RNO,PHX,601,0
90,SLC,GTF,463,0
65,STL,ORD,258,0
54,RNO,SJC,188,0
73,CVG,ATL,373,0
57,BOS,JFK,187,0
104,ATL,STL,483,0
51,FSD,MSP,197,0
65,LGA,BOS,185,0
57,MEM,MGM,280,0
63,SYR,EWR,194,0
35,GJT,DRO,142,0
91,GEG,SLC,546,0
142,DFW,MSP,852,0
376,BOS,LAX,2611,0
75,DEN,ABQ,349,0
185,SAN,MCI,1333,0
44,MEM,LIT,129,0
52,ATL,GSP,153,0
63,SYR,PHL,228,0
49,IAD,PHL,134,0
193,DFW,LGA,1389,0
34,TOL,DAY,119,0
87,LAX,TUS,451,0
NA,SNA,SMF,404,1
184,LAX,IAH,1379,0
44,MEM,BNA,200,0
165,DEN,PIT,1290,0
341,JFK,LAX,2475,0
92,CLE,LGA,418,0
93,ELP,DFW,551,0
72,IAD,JFK,228,0
80,HRL,DFW,461,0
92,ORD,MCI,403,0
307,LAX,EWR,2454,0
59,ATL,JAX,270,0
210,LGA,MCI,1107,0
184,PBI,STL,1023,0
55,IND,ORD,177,0
65,LGA,DCA,214,0
NA,EWR,DEN,1605,0
56,MSY,HOU,303,0
58,AGS,ATL,143,0
95,PHX,DEN,602,0
79,DAB,ATL,366,0
152,BWI,MEM,787,0
45,TYS,CVG,226,0
87,DCA,SDF,474,0
67,LAX,SJC,308,0
208,BOS,MSY,1367,0
97,MDT,ORD,594,0
55,IAH,AUS,140,0
128,HOU,ATL,696,0
90,CVG,PHL,507,0
84,DFW,MCI,460,0
32,JAX,DAB,97,0
322,ATL,SEA,2182,0
54,BOS,LGA,185,0
137,PHL,MCO,861,0
121,ORD,BOS,867,0
139,DCA,MCI,950,0
144,SEA,DEN,1024,0
46,DAL,TUL,237,0
33,TPA,MCO,80,0
98,OKC,STL,462,0
98,LAX,ABQ,677,0
172,JFK,TPA,1005,0
90,ATL,PIT,526,0
36,CHA,ATL,106,0
75,PHX,LAX,370,0
57,BUF,LGA,292,0
116,ORD,BDL,783,0
163,ORD,DEN,888,0
430,HNL,DFW,3784,0
24,FLL,PBI,42,0
159,HOU,MIA,955,0
130,MIA,DCA,920,0
154,MIA,IAH,964,0
237,ORD,RNO,1671,0
116,OKC,DEN,495,0
170,STL,SLC,1156,0
36,IAD,RIC,99,0
137,TPA,DTW,983,0
208,CVG,SLC,1449,0
56,MAF,DAL,319,0
88,ATL,DCA,547,0
113,DTW,LGA,501,0
181,CLT,DEN,1337,0
123,OAK,DEN,957,0
151,TPA,PHL,920,0
50,SAT,DAL,248,0
112,DCA,ATL,547,0
35,CLE,PIT,105,0
94,RIC,SDF,463,0
123,PHL,ORD,678,0
136,CVG,FLL,932,0
143,PHL,ORD,678,0
49,MDW,DTW,229,0
158,PHL,FLL,992,0
78,SFO,LAS,414,0
43,PSC,BOI,234,0
104,SLC,SJC,585,0
51,DTW,CMH,155,0
59,BWI,JFK,184,0
50,LAS,PSP,173,0
81,SRQ,ATL,445,0
168,SEA,PHX,1107,0
69,ORD,STL,258,0
310,LAX,MIA,2342,0
NA,PNS,ATL,272,1
216,IAD,DEN,1452,0
65,PHX,LAX,370,0
62,IAH,DFW,224,0
102,BWI,ATL,576,0
278,ORD,LAX,1745,0
81,DCA,JFK,213,0
232,SAN,PIT,2106,0
45,TOL,PIT,201,0
39,DTW,CLE,95,0
65,SFO,SNA,372,0
165,PHL,FLL,992,0
50,MEM,LIT,129,0
141,STL,LGA,887,0
94,HPN,DTW,505,0
166,CMH,DFW,927,0
68,SFO,MFR,329,0
51,IND,DTW,231,0
NA,DEN,ONT,819,1
102,MSP,DEN,680,0
41,SHV,IAH,192,0
73,SFO,BUR,326,0
40,IND,CVG,98,0
256,SFO,IAH,1635,0
NA,LAX,SFO,337,1
185,MCI,MIA,1252,0
124,MCO,PHL,861,0
49,TUL,MCI,223,0
111,LAX,OAK,337,0
64,SJC,ONT,333,0
248,ORD,SFO,1846,0
161,SLC,ORD,1249,0
54,SAN,LAS,258,0
57,IND,ORD,177,0
38,LIT,MEM,129,0
107,DFW,ABQ,569,0
70,GRB,DTW,288,0
149,ORD,DEN,888,0
68,LIT,STL,296,0
99,DTW,MSP,528,0
164,FLL,ORD,1182,0
154,DEN,SAN,853,0
157,MIA,EWR,1086,0
316,LAX,HNL,2556,0
155,EWR,CVG,569,0
70,PHX,LAX,370,0
60,CVG,PIT,256,0
112,ORD,EWR,719,0
64,LGA,BOS,185,0
33,JAX,DAB,97,0
75,CLE,BOS,563,0
82,OMA,ORD,416,0
142,SEA,DEN,1024,0
56,ICT,LIT,354,0
115,MEM,MSP,700,0
121,JFK,CLT,541,0
104,PIT,BNA,462,0
68,ATL,SAV,215,0
38,DTW,CLE,95,0
91,AUS,ELP,528,0
46,HSV,BNA,102,0
68,RDU,PHL,336,0
26,GSP,CLT,75,0
74,DAY,CLT,370,0
55,BOS,LGA,185,0
212,BOS,DFW,1562,0
51,SHV,MEM,285,0
63,RIC,CLT,256,0
80,DFW,BTR,383,0
57,SDF,ORD,286,0
62,LIT,DFW,304,0
91,DTW,JFK,508,0
74,MSP,FAR,223,0
78,STL,LNK,370,0
66,MDW,BNA,395,0
89,CLE,ATL,554,0
344,JFK,SFO,2586,0
52,IAH,DAL,217,0
92,MSY,DFW,448,0
202,PHX,ATL,1587,0
92,RDU,JFK,426,0
37,DTW,LAN,74,0
49,PSP,LAS,173,0
67,OAK,LAX,337,0
83,CLE,BNA,448,0
70,EWR,BOS,200,0
187,JFK,TPA,1005,0
74,BOS,EWR,200,0
343,JFK,LAX,2475,0
NA,ORD,CLE,316,1
207,BOS,MSY,1367,0
185,DCA,DFW,1192,0
104,OKC,ATL,761,0
63,MCI,STL,237,0
142,CHS,ORD,760,0
81,AVL,BWI,414,0
142,DFW,CLE,1021,0
72,LIT,ATL,453,0
75,BTR,ATL,449,0
96,ATL,FLL,581,0
96,SJC,PHX,621,0
39,CLT,GSO,83,0
180,STL,PHX,1262,0
46,JAN,SHV,220,0
60,DAY,DTW,166,0
59,MKE,ORD,67,0
36,COS,DEN,72,0
71,SAN,TUS,367,0
70,SFO,LAX,337,0
97,SJC,SLC,585,0
53,LAS,PHX,256,0
142,DEN,ORD,888,0
113,DEN,STL,770,0
95,PNS,IAH,489,0
98,PIT,BNA,462,0
60,ATL,CHS,259,0
115,MSY,ORD,837,0
160,PHX,PDX,1009,0
83,SMF,SNA,404,0
267,ORD,SAN,1723,0
76,JAN,DFW,408,0
49,AUS,DFW,190,0
64,STL,ORD,258,0
183,DTW,DEN,1123,0
89,DCA,IND,499,0
58,ROC,LGA,254,0
95,TUS,DEN,639,0
72,MEM,CVG,403,0
77,MDW,MCI,405,0
71,ELP,PHX,347,0
175,LAX,DFW,1235,0
165,DFW,MSP,852,0
46,ELP,LBB,295,0
147,DEN,LAX,862,0
94,DTW,LGA,501,0
32,RST,MSP,76,0
82,LAS,SJC,386,0
215,LAX,MEM,1619,0
60,LBB,DFW,282,0
82,PIT,ATL,526,0
82,PIT,ORD,412,0
34,MBS,DTW,98,0
92,ORD,MEM,491,0
155,MIA,JFK,1090,0
105,ATL,MIA,595,0
173,PBI,DTW,1087,0
38,BIL,GTF,177,0
104,DFW,DEN,641,0
49,LAS,SAN,258,0
233,LAX,MSY,1671,0
50,ORD,IND,177,0
46,HSV,MEM,184,0
68,AUS,DAL,189,0
63,FSD,MLI,351,0
49,DAY,FNT,213,0
219,LGA,STL,887,0
85,IAH,ICT,542,0
57,STL,MCI,237,0
97,EWR,CLT,529,0
81,PSP,SJC,390,0
44,SEA,PDX,129,0
48,SAN,BUR,122,0
46,ACV,SFO,250,0
128,ORD,BOS,867,0
58,DCA,LGA,214,0
101,SEA,SJC,697,0
51,TUL,MCI,223,0
115,RDU,MIA,700,0
64,MCO,TLH,227,0
84,ORD,BNA,409,0
67,ELP,PHX,347,0
118,BDL,CVG,661,0
141,ATL,LGA,761,0
76,BOS,DCA,399,0
71,SLC,COS,410,0
87,ATL,MSY,425,0
62,BWI,OAJ,304,0
175,DFW,SNA,1205,0
61,PNS,ATL,272,0
68,GSO,PIT,304,0
42,HOU,SAT,192,0
245,LGA,DEN,1619,0
65,BOS,PHL,280,0
217,DFW,BFL,1271,0
80,RIC,ATL,481,0
121,MEM,SRQ,686,0
147,LGA,ORD,733,0
232,EWR,IAH,1400,0
468,HNL,ORD,4243,0
82,OMA,DEN,472,0
211,PHL,DFW,1302,0
86,SDF,ORD,286,0
114,SAT,STL,786,0
132,IAD,TPA,810,0
190,BOS,MEM,1139,0
115,ORD,RDU,647,0
69,CLE,MKE,328,0
147,ORD,DFW,802,0
62,MAF,DFW,309,0
110,CVG,MSY,700,0
168,LAX,SEA,954,0
153,CVG,RSW,879,0
77,MSP,BIS,386,0
177,LAX,DFW,1235,0
35,SIT,KTN,NA,0
256,LAS,BWI,2106,0
53,SJC,BUR,296,0
126,PHL,ORD,678,0
29,GSO,CLT,83,0
211,SNA,STL,1570,0
150,SFO,DEN,967,0
147,HOU,MIA,955,0
56,LAS,SAN,258,0
110,MIA,MSY,674,0
109,EWR,CLT,529,0
120,DEN,ONT,819,0
136,LAX,SEA,954,0
NA,GRR,PIT,319,1
264,MSP,SFO,1589,0
79,PIT,ALB,367,0
52,HOU,DAL,239,0
66,BWI,RDU,255,0
202,DFW,SFO,1464,0
247,SMF,ORD,1781,0
85,CRW,ORD,416,0
42,MEM,LIT,129,0
NA,ORD,SJC,1829,1
80,MSY,IAH,305,0
83,ATL,RSW,515,0
74,SFO,LAX,337,0
48,LAS,SNA,226,0
41,GSP,ATL,153,0
63,ORD,CLE,316,0
54,DFW,TUL,237,0
74,CLT,BWI,361,0
181,LGB,DFW,1220,0
73,LAX,SFO,337,0
64,STL,ORD,258,0
93,BUF,ORD,473,0
86,DCA,DAY,391,0
76,ATL,MCO,403,0
74,BWI,CLT,361,0
111,DEN,LAS,629,0
100,ATL,DTW,594,0
124,ORD,PVD,849,0
44,MEM,HSV,184,0
67,SMF,BUR,358,0
66,PIT,SYR,279,0
131,DCA,MIA,920,0
114,CVG,MCI,539,0
171,PHX,ORD,1440,0
103,MEM,MSP,700,0
85,RIC,ATL,481,0
NA,TYS,MEM,342,0
76,MKE,STL,317,0
83,TPA,ATL,406,0
74,DFW,SAT,247,0
45,IAH,SHV,192,0
35,CLT,TRI,120,0
57,ROC,BOS,343,0
124,MEM,MCO,683,0
54,STL,MDW,251,0
160,DEN,MSY,1062,0
116,CVG,TPA,773,0
117,RDU,PBI,638,0
182,DFW,PHL,1302,0
112,ORD,BDL,783,0
97,MCI,DTW,629,0
81,MCI,ORD,403,0
104,OAK,SLC,588,0
121,ORD,BOS,867,0
73,PHX,ONT,325,0
112,ORD,BDL,783,0
49,ITH,PIT,239,0
57,SAN,PHX,304,0
70,SJC,SNA,342,0
107,DFW,ELP,551,0
46,MLI,MSP,274,0
91,LAX,OAK,337,0
161,EWR,TPA,998,0
111,MDT,ORD,594,0
151,SRQ,JFK,1041,0
58,ORF,BWI,159,0
46,DFW,OKC,175,0
69,PIT,CVG,256,0
120,ATL,ORD,606,0
195,SFO,DFW,1464,0
83,MLB,ATL,443,0
75,LGA,ROC,254,0
83,OAK,SNA,371,0
47,HOU,MSY,303,0
145,BOS,ORD,867,0
82,ATL,DAY,432,0
143,IAH,DEN,861,0
113,ORD,ICT,588,0
82,RDU,ATL,356,0
64,CVG,BNA,230,0
84,ABQ,LAS,487,0
108,MEM,HOU,484,0
NA,EWR,DEN,1605,0
248,SEA,ORD,1721,0
82,CMH,EWR,462,0
34,LSE,MSP,120,0
83,CAE,BWI,438,0
77,LAX,PHX,370,0
165,PIT,DFW,1068,0
119,STL,PHL,813,0
162,IAH,BWI,1235,0
28,COS,DEN,72,0
66,ALB,PIT,367,0
87,DEN,TUL,541,0
116,ONT,DEN,819,0
86,BIL,DEN,455,0
135,LAX,DEN,862,0
42,TUS,PHX,110,0
105,PHX,SFO,651,0
101,LAX,ABQ,677,0
84,ATL,MSY,425,0
285,SFO,JFK,2586,0
69,LAX,SFO,337,0
94,CHS,LGA,641,0
40,PDX,SEA,129,0
115,JFK,CLT,541,0
155,EWR,MEM,946,0
80,ONT,SJC,333,0
134,RDU,MIA,700,0
79,SFO,ONT,363,0
75,BOS,DCA,399,0
473,DFW,HNL,3784,0
123,DEN,SAT,794,0
96,ORF,JAX,543,0
58,MEM,SHV,285,0
62,SYR,BOS,264,0
102,MIA,ATL,595,0
82,IAD,BOS,413,0
100,MSY,CLT,651,0
46,TPA,TLH,200,0
121,DEN,SAN,853,0
155,DEN,SMF,910,0
66,GSO,BWI,278,0
97,ORD,RIC,642,0
289,SFO,JFK,2586,0
48,BHM,MEM,211,0
70,CLT,ATL,227,0
36,TUS,PHX,110,0
51,MSP,GRB,252,0
55,DCA,GSO,248,0
70,BWI,BDL,283,0
62,DFW,HOU,247,0
103,ONT,SLC,558,0
138,CLE,TPA,927,0
120,PHX,SAT,843,0
128,IND,DFW,762,0
54,IAH,DAL,217,0
NA,IAH,ATL,689,1
76,SFO,BUR,326,0
189,ORD,MIA,1197,0
63,STL,MDW,251,0
48,CLT,HTS,235,0
114,TPA,CVG,773,0
93,ATL,BWI,576,0
81,RDU,JAX,408,0
67,CLT,DCA,331,0
80,EWR,DCA,199,0
206,SEA,ORD,1721,0
34,OGG,HNL,100,0
105,DAY,LGA,549,0
147,PBI,IAD,859,0
73,DEN,OMA,472,0
138,PHX,DFW,868,0
74,CLE,LGA,418,0
146,PHL,PBI,951,0
51,ATL,CHA,106,0
91,ORD,GSO,590,0
66,CVG,ORD,264,0
53,PIT,BGM,251,0
33,BFL,SBA,82,0
341,JFK,LAX,2475,0
49,BHM,ATL,134,0
77,SAN,SFO,447,0
81,OKC,DEN,495,0
270,BDL,DEN,1671,0
162,SAN,DFW,1171,0
109,MSY,DFW,448,0
46,CAE,ATL,191,0
150,PHX,OMA,1037,0
114,EWR,ATL,745,0
35,DAY,TOL,119,0
238,MCO,DEN,1545,0
68,ORD,STL,258,0
32,SFO,MRY,77,0
81,PIT,ORD,412,0
83,ONT,SMF,389,0
76,DTW,ORD,235,0
37,JAN,MSY,160,0
67,PHL,RDU,336,0
80,CLE,LGA,418,0
103,BOS,PIT,496,0
43,AUS,DFW,190,0
238,SFO,MEM,1807,0
113,MKE,LGA,738,0
113,LGA,CLT,544,0
54,HOU,DAL,239,0
80,ICT,DFW,328,0
98,ORD,CAE,666,0
159,PHX,IAH,1009,0
100,ATL,BWI,576,0
78,MIA,TLH,403,0
129,DFW,MSP,852,0
41,MDT,ITH,159,0
35,SFO,MRY,77,0
42,CSG,ATL,83,0
80,RDU,CVG,390,0
167,DTW,DFW,987,0
57,LAS,SNA,226,0
84,SNA,SFO,372,0
76,VPS,MEM,369,0
88,JNU,ANC,571,0
80,DTW,MSN,312,0
72,SFO,SAN,447,0
116,EWR,ORD,719,0
66,CLT,HTS,235,0
155,MSP,SLC,991,0
142,SEA,LAX,954,0
134,ORD,DFW,802,0
57,PHX,LAS,256,0
50,LAS,LAX,236,0
79,LAX,SFO,337,0
126,LAX,SFO,337,0
163,DTW,HOU,1093,0
63,PHL,BDL,196,0
71,SLC,DEN,391,0
47,BNA,MEM,200,0
172,EWR,FLL,1065,0
212,SFO,DFW,1464,0
55,BUF,BDL,317,0
180,ANC,SEA,1449,0
217,LAX,ORD,1745,0
68,BOS,PHL,280,0
82,DCA,CMH,322,0
77,SFO,LAX,337,0
95,LGA,BOS,185,0
48,DAL,OKC,181,0
154,SJU,MIA,1045,0
66,JAX,ATL,270,0
40,MCI,TUL,223,0
59,AUS,DFW,190,0
61,RIC,CLT,256,0
50,DAL,LIT,296,0
86,ATL,CLE,554,0
61,PVD,PHL,238,0
234,DFW,SMF,1431,0
39,BHM,ATL,134,0
201,BOS,FLL,1237,0
281,LGA,DEN,1619,0
194,LAX,IAH,1379,0
25,GSO,RDU,67,0
79,PIT,IND,325,0
74,LAX,TUS,451,0
72,PHL,PWM,365,0
51,CAK,DTW,133,0
85,BUF,ORD,473,0
226,PDX,ORD,1739,0
89,STL,ATL,483,0
115,EWR,ATL,745,0
25,BZN,BTM,65,0
95,BOS,IAD,413,0
131,LAX,SEA,954,0
134,PHL,STL,813,0
145,PBI,EWR,1024,0
112,SLC,SEA,689,0
157,HOU,DEN,883,0
68,IND,PIT,325,0
112,ATL,SYR,793,0
74,MEM,ATL,332,0
50,ATL,CHS,259,0
170,ORD,IAH,925,0
63,MIA,JAX,334,0
77,STL,DTW,440,0
150,IAH,IAD,1190,0
NA,LGA,ROC,254,1
42,MCO,MIA,193,0
92,STL,PIT,553,0
80,PIT,CRW,164,0
76,CMH,PHL,405,0
271,SFO,CLT,2296,0
79,MIA,JAX,334,0
139,PHL,MEM,874,0
68,LAX,SFO,337,0
200,IAH,ONT,1334,0
75,CLT,DAY,370,0
57,AMA,DAL,324,0
48,BUR,SAN,122,0
55,BOS,JFK,187,0
118,DEN,ORD,888,0
144,IAD,TPA,810,0
62,ATL,MOB,302,0
NA,CHS,CLT,168,1
70,AUS,IAH,140,0
82,ATL,STL,483,0
143,LAX,SEA,954,0
41,ICT,MCI,186,0
118,ATL,IAH,689,0
131,PHL,BNA,675,0
192,TUS,ORD,1437,0
37,LSE,MSP,120,0
110,ORD,DCA,612,0
177,LAS,MSP,1300,0
79,ORD,PIT,412,0
38,CRW,CLE,210,0
58,DAY,ORD,240,0
70,TPA,ATL,406,0
94,CVG,EWR,569,0
