ActualElapsedTime,Origin,Dest,Distance,Cancelled
63,STL,DSM,260,0
66,IAH,MFE,316,0
50,BWI,PIT,210,0
114,DEN,STL,770,0
166,ONT,DFW,1189,0
186,DFW,ONT,1189,0
128,SAN,DEN,853,0
64,LAX,LAS,236,0
48,MIA,TPA,204,0
123,ORD,ISP,773,0
62,STL,ALO,284,0
77,LGB,SFO,354,0
88,DFW,BNA,631,0
234,SFO,ORD,1846,0
120,DCA,ORD,612,0
52,LIT,TUL,230,0
57,PIT,DTW,201,0
109,LAS,DEN,629,0
80,PVD,PHL,238,0
92,MSP,CVG,596,0
53,BWI,ORF,159,0
93,SNA,OAK,371,0
130,ATL,DFW,732,0
62,SJC,TVL,149,0
77,MSP,MDW,349,0
77,ORD,PIT,412,0
200,BWI,SJU,1565,0
47,DFW,OKC,175,0
242,DFW,PDX,1616,0
115,SLC,DEN,391,0
95,HOU,BNA,670,0
139,PVD,ORD,849,0
127,IND,TPA,838,0
89,PHL,IND,587,0
98,ELP,HOU,677,0
48,MDT,PIT,185,0
38,GSO,ILM,171,0
64,STL,LIT,296,0
70,PHX,SNA,338,0
140,DEN,SAN,853,0
100,MEM,MKE,556,0
159,JFK,TPA,1005,0
208,ORD,DEN,888,0
50,ATL,SAV,215,0
46,HOU,DAL,239,0
NA,BDL,ISP,82,1
63,MSP,MKE,297,0
308,ATL,SFO,2139,0
134,MEM,EWR,946,0
224,ONT,ORD,1700,0
95,MKE,STL,317,0
156,MIA,LGA,1097,0
49,DFW,IAH,224,0
298,HNL,SFO,2398,0
85,PHX,SLC,507,0
94,SFO,SAN,447,0
97,BOS,PIT,496,0
NA,MEM,GRR,591,1
53,PNS,ATL,272,0
173,DFW,ATL,732,0
37,CLT,AVL,92,0
69,TYS,MEM,342,0
105,DEN,DFW,641,0
78,CVG,DCA,411,0
65,BWI,BOS,370,0
45,ATL,AGS,143,0
249,ORD,SJU,2072,0
60,FSD,RAP,317,0
58,BUF,LGA,292,0
171,BOS,STL,1046,0
155,DFW,PBI,1103,0
120,DFW,ATL,732,0
99,DEN,MCI,533,0
77,MCI,MDW,405,0
72,SFO,SAN,447,0
54,BUF,LGA,292,0
182,LGA,STL,887,0
93,DEN,MSP,680,0
51,ATL,CAE,191,0
62,RNO,SFO,192,0
54,HTS,CLT,235,0
54,LAS,SAN,258,0
189,LGA,PBI,1035,0
80,LEX,ORD,323,0
119,RDU,SRQ,625,0
69,DTW,ORD,235,0
54,HOU,DAL,239,0
127,ATL,IAH,689,0
186,LGA,MSY,1183,0
231,ONT,ATL,1900,0
119,SGF,DEN,637,0
141,SEA,LAX,954,0
65,MSP,MLI,274,0
289,LAX,EWR,2454,0
45,GRR,ORD,137,0
130,BOS,CLE,563,0
215,LAX,MSP,1536,0
161,DCA,MSP,931,0
133,DEN,LAX,862,0
151,PIT,MSY,918,0
247,STL,LAX,1593,0
149,DEN,EUG,997,0
52,CPR,DEN,230,0
31,FWA,CVG,136,0
120,SDF,DFW,733,0
223,SJU,ATL,1547,0
58,PHL,PIT,267,0
46,MIA,TPA,204,0
146,MSP,GTF,887,0
NA,RAP,FSD,317,0
33,HSV,BNA,102,0
65,PHX,ELP,347,0
129,CHS,ORD,760,0
162,MSP,ATL,906,0
80,DTW,BNA,457,0
98,RDU,MCO,534,0
92,BOS,BWI,370,0
90,LGA,CMH,478,0
86,CAK,ATL,528,0
48,FLL,TPA,197,0
205,PIT,DEN,1290,0
57,DRO,GJT,142,0
224,ORD,PHX,1440,0
109,SFO,PHX,651,0
106,CAE,ORD,666,0
60,BOS,EWR,200,0
65,PIT,GSO,304,0
47,SYR,BOS,264,0
54,EWR,BWI,169,0
62,SFO,FAT,158,0
NA,STL,ICT,392,1
34,OKC,TUL,111,0
133,DFW,ATL,732,0
102,DFW,SDF,733,0
271,LAX,EWR,2454,0
67,BDL,PHL,196,0
61,CHS,RDU,217,0
160,STL,MIA,1068,0
80,ATL,MOB,302,0
93,ORD,ATL,606,0
46,PHX,FLG,119,0
94,ATL,ORF,516,0
118,ORD,BDL,783,0
198,PHX,IND,1489,0
139,RSW,IAD,890,0
37,CMH,PIT,144,0
224,BWI,SJU,1565,0
200,IAD,DEN,1452,0
41,PIT,ERI,109,0
228,LAX,ATL,1946,0
105,SLC,LAX,590,0
196,RIC,DFW,1158,0
64,LAX,MRY,267,0
144,ORF,STL,784,0
62,SJC,LAX,308,0
87,DTW,BOS,632,0
55,ABQ,LBB,289,0
150,MCO,STL,880,0
40,AGS,ATL,143,0
41,SEA,PDX,129,0
214,LGA,IAH,1416,0
60,ORH,EWR,161,0
145,DFW,PHX,868,0
96,DEN,PHX,602,0
68,SFO,BUR,326,0
NA,MCO,LGA,950,1
194,ANC,SEA,1449,0
41,APF,TPA,134,0
40,CLT,AVL,92,0
103,DEN,DFW,641,0
75,MSN,STL,308,0
50,JAC,SLC,205,0
108,MCI,CLE,694,0
53,PIT,PHL,267,0
139,PIT,MCI,773,0
82,ATL,RSW,515,0
191,DFW,BFL,1271,0
117,TUS,LAX,451,0
50,IND,MKE,238,0
53,BNA,MEM,200,0
169,LAX,DFW,1235,0
93,DTW,IAD,383,0
156,AUS,PHX,872,0
73,CMH,CLT,346,0
50,DTW,DAY,166,0
286,OGG,SFO,2338,0
214,DFW,SJC,1438,0
191,TUS,ORD,1437,0
77,DCA,BOS,399,0
79,MCO,ATL,403,0
62,TUL,DFW,237,0
73,PHX,ONT,325,0
64,MAF,DFW,309,0
149,IND,DFW,762,0
56,DFW,LIT,304,0
144,PHL,ATL,665,0
116,ORD,EWR,719,0
65,BUR,SFO,326,0
55,CHS,ATL,259,0
180,DFW,LAS,1055,0
60,RDU,SAV,293,0
211,SFO,IAH,1635,0
50,SEA,PDX,129,0
62,PHL,ROC,257,0
41,MDT,ITH,159,0
56,ATL,CHS,259,0
74,LAX,PHX,370,0
52,LAS,BUR,223,0
51,HSV,ATL,151,0
54,ATL,GSP,153,0
57,SFO,LAX,337,0
60,PIT,LGA,335,0
66,BWI,LGA,185,0
109,ROR,GUM,813,0
163,JAX,DFW,919,0
145,TPA,DTW,983,0
81,SMF,SAN,480,0
NA,DFW,STL,551,1
80,BZN,DEN,525,0
95,MEM,DTW,610,0
59,ABQ,DEN,349,0
68,DCA,EWR,199,0
167,ANC,SEA,1449,0
31,DTW,LAN,74,0
41,FLG,PHX,119,0
119,ATL,IAH,689,0
209,JFK,SJU,1597,0
127,STL,EWR,872,0
152,IAD,MSY,954,0
171,ORD,SLC,1249,0
90,TUS,DEN,639,0
83,DFW,MSY,448,0
297,CLE,PHX,1737,0
89,MKE,MSP,297,0
30,HSV,BHM,74,0
68,PHX,SAN,304,0
97,DCA,BOS,399,0
69,MEM,TUL,342,0
93,RIC,ATL,481,0
98,SDF,LGA,658,0
83,OMA,STL,342,0
52,DCA,PIT,205,0
89,IAD,DTW,383,0
43,PBI,TPA,174,0
47,ATL,GSP,153,0
105,ABQ,MCI,718,0
36,SAV,JAX,117,0
402,JFK,LAX,2475,0
95,LAX,ABQ,677,0
36,SFO,MRY,77,0
64,LGA,BOS,185,0
244,SFO,ORD,1846,0
77,ORD,CLE,316,0
52,PIT,DCA,205,0
134,OAK,DEN,957,0
89,MSY,BNA,471,0
230,BOS,DFW,1562,0
99,MIA,ATL,595,0
48,MIA,MCO,193,0
293,JFK,DEN,1626,0
222,SFO,ORD,1846,0
130,PHL,ORD,678,0
65,HOU,MSY,303,0
187,CVG,DEN,1069,0
135,PVD,DTW,614,0
87,BTR,ATL,449,0
83,SAT,ELP,496,0
115,MSP,DEN,680,0
217,DFW,OAK,1456,0
48,ILM,ORF,205,0
107,ORD,ICT,588,0
51,BWI,ORF,159,0
61,ORD,DAY,240,0
125,ATL,MCI,692,0
81,RDU,BUF,487,0
40,LEX,CVG,70,0
73,SFO,LAX,337,0
75,CLE,EWR,404,0
55,PHL,ROC,257,0
67,DCA,CLE,310,0
79,SJC,SAN,417,0
55,CVG,PIT,256,0
52,DAL,AUS,189,0
134,PHX,MCI,1044,0
236,SAN,PIT,2106,0
277,HNL,SFO,2398,0
125,DFW,ORD,802,0
34,AZO,DTW,113,0
106,MSP,DTW,528,0
56,PHL,BUF,279,0
43,GJT,DEN,212,0
120,DTW,MCI,629,0
57,BOS,PHL,280,0
96,DCA,LEX,414,0
212,SJU,ATL,1547,0
114,DEN,LAS,629,0
97,TPA,RDU,587,0
42,RIC,RDU,139,0
84,BOS,SYR,264,0
64,SJC,LAX,308,0
75,BOS,DCA,399,0
80,SNA,SJC,342,0
108,MEM,MSP,700,0
237,SAN,CVG,1865,0
125,JAX,EWR,821,0
90,DAY,JFK,554,0
180,DFW,EWR,1372,0
208,PDX,ORD,1739,0
65,LGA,BUF,292,0
43,PNS,BTR,236,0
225,RSW,EWR,1068,0
97,DFW,ELP,551,0
38,ATL,GSP,153,0
148,MCO,DFW,984,0
70,CVG,RDU,390,0
75,ATL,MEM,332,0
94,SLC,SFO,599,0
70,DAL,HOU,239,0
126,SAT,DEN,794,0
81,ATL,CVG,373,0
192,SMF,MSP,1518,0
41,ORF,DCA,142,0
148,DFW,BWI,1217,0
124,GEG,DEN,836,0
143,FLL,DCA,899,0
72,BUR,PHX,369,0
282,ATL,SEA,2182,0
56,ORD,DAY,240,0
134,SEA,SFO,679,0
117,MDW,IAD,577,0
95,BZN,SLC,347,0
47,MCI,STL,237,0
90,RNO,PHX,601,0
86,HRL,DFW,461,0
31,BUF,SYR,134,0
58,PHX,LAS,256,0
39,ATL,BHM,134,0
99,MSP,CVG,596,0
82,LAS,SFO,414,0
154,DCA,MIA,920,0
40,DAL,AUS,189,0
101,ORD,ALB,723,0
112,BOS,PWM,95,0
65,LGA,IAD,229,0
133,LGA,MKE,738,0
153,MSP,SLC,991,0
99,TUS,DEN,639,0
148,MCI,SLC,919,0
72,SLC,COS,410,0
84,STL,ATL,483,0
65,LGA,DCA,214,0
78,SMF,SAN,480,0
67,ATL,MEM,332,0
83,SFO,SNA,372,0
78,MSN,STL,308,0
225,STL,SAN,1558,0
109,RDU,FLL,680,0
76,LAX,SMF,373,0
63,DAL,AMA,324,0
169,BGR,ORD,978,0
59,MFE,IAH,316,0
101,EWR,CLT,529,0
37,PDX,SEA,129,0
70,AMA,DEN,358,0
42,SEA,PDX,129,0
96,MCI,DEN,533,0
69,ORF,LGA,296,0
181,DCA,BOS,399,0
59,CHS,ORF,351,0
34,ERI,PIT,109,0
53,PHX,LAS,256,0
36,BNA,TYS,152,0
107,LAS,COS,604,0
114,RDU,PIE,595,0
64,SGF,STL,195,0
80,ABQ,DEN,349,0
283,DTW,SAN,1957,0
45,CPR,DEN,230,0
126,LAX,DEN,862,0
151,PHL,TPA,920,0
53,IAH,MSY,305,0
108,LGA,GSP,610,0
34,DAY,FWA,90,0
85,BOS,BWI,370,0
56,LGA,SYR,198,0
57,CLE,IAD,288,0
91,ROC,ORD,528,0
142,ORD,DFW,802,0
67,BNA,LIT,327,0
67,HOU,DFW,247,0
65,DFW,AMA,313,0
NA,DCA,ORF,142,1
165,BOS,ORD,867,0
42,MEM,BHM,211,0
50,DCA,PIT,205,0
59,SYR,PIT,279,0
47,BTR,PNS,236,0
48,DFW,AUS,190,0
73,MKE,STL,317,0
51,BDL,BOS,91,0
73,LAX,SFO,337,0
231,SAN,ORD,1723,0
50,ORD,IND,177,0
86,DAL,ELP,562,0
71,RDU,CVG,390,0
55,STL,PIA,137,0
75,MEM,DFW,432,0
49,DFW,IAH,224,0
52,BHM,MEM,211,0
132,LGA,ORD,733,0
63,IAD,CLE,288,0
163,EWR,RSW,1068,0
42,BHM,MEM,211,0
68,BIS,MSP,386,0
103,ORD,CLT,599,0
47,TPA,FLL,197,0
116,BNA,IAH,657,0
72,ATL,TPA,406,0
240,DEN,JFK,1626,0
29,IND,EVV,135,0
180,MCI,LAX,1363,0
117,ALB,ORD,723,0
71,PIT,TRI,301,0
142,DEN,LAX,862,0
83,EUG,SFO,451,0
184,BWI,DFW,1217,0
98,SJC,PHX,621,0
102,DEN,PHX,602,0
80,FWA,ORD,157,0
129,ATL,BDL,859,0
32,MBS,DTW,98,0
75,SJC,ONT,333,0
87,EWR,RDU,416,0
78,OAK,SAN,446,0
115,CVG,MSY,700,0
77,SMF,LAX,373,0
42,DTW,LAN,74,0
NA,MKE,MEM,556,1
147,SEA,ONT,956,0
54,ONT,LAS,197,0
46,PIT,ELM,208,0
64,PHX,ABQ,328,0
29,STT,STX,45,0
39,SBN,DAY,166,0
98,LGA,DCA,214,0
NA,DFW,IAH,224,0
159,ORD,FLL,1182,0
218,SFO,ORD,1846,0
103,ORD,PHL,678,0
122,DFW,DEN,641,0
92,SFO,SAN,447,0
244,BOS,DFW,1562,0
49,DFW,SHV,190,0
73,SDF,PIT,335,0
54,SYR,LGA,198,0
56,ILM,BWI,345,0
148,DTW,TPA,983,0
192,LGA,MSP,1020,0
61,PIT,DTW,201,0
141,ORD,BOS,867,0
129,LAX,DEN,862,0
122,DTW,STL,440,0
48,TPA,FLL,197,0
NA,TUL,DEN,541,1
78,DEN,OMA,472,0
83,SAT,MSY,495,0
68,MCI,MDW,405,0
163,DFW,BWI,1217,0
59,IAH,DFW,224,0
118,DEN,GEG,836,0
232,SAN,ORD,1723,0
210,SEA,ANC,1449,0
184,DFW,LGB,1220,0
81,LGA,RDU,431,0
148,SEA,SFO,679,0
52,MSO,BIL,276,0
230,LGA,DFW,1389,0
253,STL,SFO,1736,0
216,ORD,LAS,1515,0
52,FWA,DTW,128,0
59,PHX,LAS,256,0
107,IAH,STL,668,0
52,HOU,DAL,239,0
123,ORD,LGA,733,0
135,IAD,TPA,810,0
54,SFO,RNO,192,0
74,CAE,BWI,438,0
129,DEN,AUS,775,0
47,PBI,MCO,142,0
100,BWI,DTW,408,0
80,LAX,SJC,308,0
53,HOU,MSY,303,0
42,ATL,BHM,134,0
42,AUS,HOU,148,0
40,LYH,CLT,175,0
81,SJC,LAX,308,0
96,ATL,FLL,581,0
40,AGS,CLT,140,0
190,CMH,DEN,1155,0
181,BOS,MIA,1258,0
307,HNL,LAX,2556,0
230,MCO,DEN,1545,0
141,DEN,PSP,776,0
97,ATL,STL,483,0
30,RDU,GSO,67,0
117,MCI,PIT,773,0
83,STL,PIT,553,0
54,SAV,ATL,215,0
48,LAX,LAS,236,0
90,RDU,SYR,519,0
180,DEN,BWI,1491,0
56,RNO,SFO,192,0
139,DEN,SFO,967,0
76,DFW,OKC,175,0
64,PHX,SAN,304,0
108,MSP,BNA,695,0
211,LAX,MEM,1619,0
181,ONT,IAH,1334,0
36,DAY,TOL,119,0
60,CMH,CVG,116,0
160,DEN,STL,770,0
40,BIL,GTF,177,0
98,DTW,RDU,501,0
81,CCR,LAX,346,0
25,GSO,RDU,67,0
92,SEA,RNO,564,0
140,DCA,MIA,920,0
54,PHX,LAS,256,0
73,JFK,SYR,209,0
80,SYR,DTW,374,0
72,DTW,ROC,296,0
40,MCO,PBI,142,0
49,LAS,BUR,223,0
86,BTR,BNA,464,0
89,TPA,CLT,508,0
75,ALB,DCA,318,0
159,DEN,DTW,1123,0
82,BWI,DAY,406,0
107,ORD,MDT,594,0
37,CLT,ROA,155,0
65,ALB,PHL,212,0
85,DEN,OKC,495,0
56,MIA,MCO,193,0
40,AUS,SAT,66,0
67,BUR,SMF,358,0
66,RAP,DEN,301,0
334,LAX,KOA,2504,0
82,BOS,BWI,370,0
61,BUF,BDL,317,0
83,LGA,GSO,461,0
185,ATL,DEN,1199,0
52,RIC,LGA,292,0
33,BIS,MOT,105,0
190,JFK,MSY,1182,0
125,STL,PHL,813,0
32,SYR,ITH,46,0
81,CMH,EWR,462,0
95,ICT,IAH,542,0
60,SAN,LAS,258,0
101,SAN,SFO,447,0
133,LGA,ORD,733,0
61,ATL,CHS,259,0
119,ORD,PHL,678,0
243,LAS,ATL,1747,0
286,HNL,LAX,2556,0
135,SYR,ATL,793,0
163,IAH,BWI,1235,0
52,DAL,SAT,248,0
113,DFW,CVG,812,0
57,PHX,SAN,304,0
39,DAL,OKC,181,0
92,DEN,DSM,589,0
109,BWI,BNA,588,0
155,LAX,SEA,954,0
51,MDW,DTW,229,0
49,MIA,TPA,204,0
159,JFK,MCO,944,0
121,ORD,EWR,719,0
124,SLC,OMA,839,0
243,DFW,PDX,1616,0
338,JFK,LAX,2475,0
140,MSY,LGA,1183,0
52,MSY,BHM,321,0
48,MIA,TPA,204,0
65,AMA,DFW,313,0
104,PHL,DTW,453,0
74,DCA,BOS,399,0
37,SAN,LAX,109,0
64,RDU,PIT,328,0
128,TPA,DAY,828,0
76,BWI,AVL,414,0
109,DEN,MSP,680,0
287,LAX,JFK,2475,0
125,MCO,IAD,758,0
112,FAR,DEN,627,0
68,LGA,DCA,214,0
NA,MSP,IND,503,1
44,CLT,MYR,156,0
61,DFW,LBB,282,0
236,ORD,LAX,1745,0
66,ORD,DSM,299,0
61,PIT,DTW,201,0
173,MCO,CLE,895,0
188,DFW,LAX,1235,0
63,LIT,DFW,304,0
72,ORD,DTW,235,0
35,BNA,CHA,112,0
50,MIA,TPA,204,0
50,DAY,SBN,166,0
145,SEA,LAX,954,0
44,ANC,CDV,160,0
67,BWI,BOS,370,0
84,CVG,CLT,335,0
45,BWI,ORF,159,0
102,BNA,BWI,588,0
88,BOS,MDT,335,0
184,PHX,DSM,1149,0
87,SMF,SNA,404,0
96,ORD,PIT,412,0
90,BWI,ATL,576,0
157,BDL,MSP,1050,0
73,EWR,PIT,319,0
109,SAV,LGA,722,0
70,SMF,LAX,373,0
58,ROC,LGA,254,0
63,TUL,DFW,237,0
73,BDL,PHL,196,0
52,DCA,LGA,214,0
44,BNA,BHM,177,0
95,ORD,ICT,588,0
128,JAX,IAD,631,0
54,ALO,STL,284,0
100,DAB,RDU,480,0
38,PIT,CLE,105,0
110,DCA,JFK,213,0
134,SFO,ABQ,896,0
NA,CVG,LEX,70,1
282,ATL,SFO,2139,0
NA,BOS,LGA,185,1
75,ATL,JAX,270,0
73,JAN,ATL,341,0
57,MAF,ABQ,332,0
45,ATL,BHM,134,0
205,SAN,STL,1558,0
43,RST,ALO,94,0
190,MIA,MCI,1252,0
71,STL,OMA,342,0
146,ATL,DFW,732,0
56,DFW,TUL,237,0
53,GJT,DEN,212,0
61,BWI,ROA,221,0
168,IAH,LGA,1416,0
90,ATL,PBI,545,0
401,MIA,SFO,2585,0
51,MIA,MCO,193,0
62,LAX,OAK,337,0
71,STL,ALO,284,0
86,SFO,LAX,337,0
123,EWR,ORD,719,0
255,ORD,SFO,1846,0
86,MEM,DFW,432,0
73,BOS,SYR,264,0
80,SJC,LAX,308,0
97,STL,CLT,575,0
55,PIT,ELM,208,0
21,MIA,FLL,21,0
64,DCA,LGA,214,0
81,BOS,EWR,200,0
231,BDL,SJU,1666,0
149,MCO,ORD,1005,0
113,DFW,ORD,802,0
151,SEA,LAX,954,0
106,ORD,ATL,606,0
92,CLT,TPA,508,0
85,HOU,MSY,303,0
28,TRI,CLT,120,0
60,MSY,HOU,303,0
65,ELP,PHX,347,0
205,IAH,BOS,1597,0
72,ONT,SJC,333,0
37,PIT,CLE,105,0
72,BUR,SFO,326,0
44,BUF,CLE,192,0
55,MSP,MSN,228,0
92,STL,ATL,483,0
194,PHL,RSW,992,0
189,DFW,LGA,1389,0
105,DTW,PVD,614,0
29,LEX,SDF,63,0
56,LAX,SJC,308,0
99,SFO,PHX,651,0
206,SLC,ATL,1589,0
88,PNS,IAH,489,0
170,TUS,MSP,1298,0
69,BHM,SHV,418,0
114,MIA,MSY,674,0
85,BIL,DEN,455,0
41,ROA,CLT,155,0
155,BOS,CLT,728,0
45,ANC,FAI,261,0
51,DFW,AUS,190,0
135,MIA,DCA,920,0
78,ATL,ORF,516,0
63,IAH,DFW,224,0
95,MSP,AZO,426,0
106,ORD,PHL,678,0
144,EWR,MEM,946,0
147,DFW,ORD,802,0
42,CLT,CHS,168,0
61,MDW,STL,251,0
140,ORD,MCO,1005,0
82,MCO,ATL,403,0
67,MKE,PIT,431,0
95,MEM,CLT,512,0
94,SJC,PHX,621,0
31,SDF,CVG,83,0
39,MSP,EAU,85,0
59,BWI,LGA,185,0
120,SFO,GEG,733,0
110,ATL,FLL,581,0
52,AUS,DFW,190,0
179,MIA,MCI,1252,0
93,SFO,LAS,414,0
97,SLC,PHX,507,0
78,PDX,RNO,444,0
100,ATL,ORD,606,0
185,CLE,DFW,1021,0
158,RSW,DFW,1017,0
56,PVD,PHL,238,0
85,ONT,SMF,389,0
132,ORD,BOS,867,0
78,ATL,TPA,406,0
35,ONT,BUR,44,0
127,RDU,STL,667,0
33,JAN,MLU,116,0
73,BOS,PHL,280,0
74,TPA,ATL,406,0
91,ORD,MSP,334,0
42,BOS,BGR,201,0
56,IAH,HRL,295,0
NA,ORD,SFO,1846,1
137,MSP,GTF,887,0
NA,JFK,TPA,1005,1
36,JAX,SAV,117,0
34,SYR,BUF,134,0
74,CMH,CLT,346,0
115,MCI,IAH,643,0
68,CVG,DCA,411,0
64,CLT,PIT,366,0
70,PVD,PHL,238,0
183,STL,TUS,1245,0
147,OKC,PHX,833,0
40,PBI,MCO,142,0
95,DEN,SLC,391,0
172,DEN,PDX,992,0
48,MDW,DTW,229,0
54,ATL,TLH,223,0
256,EWR,DEN,1605,0
105,BDL,DTW,548,0
155,SFO,DEN,967,0
96,DSM,DFW,624,0
33,CLT,GSP,75,0
62,MGM,MLU,330,0
51,MEM,HSV,184,0
58,PIT,LEX,289,0
83,IAH,TUL,429,0
99,CLT,LGA,544,0
74,AMA,DEN,358,0
72,STL,MEM,256,0
63,RIC,CLT,256,0
48,CAE,ATL,191,0
55,AUS,MAF,294,0
148,ORD,MCO,1005,0
25,MLU,SHV,105,0
68,PHX,LAX,370,0
72,GFK,MSP,284,0
185,FLL,DTW,1127,0
104,MEM,MCO,683,0
160,MCO,EWR,938,0
83,LAX,TUS,451,0
69,LEX,ORD,323,0
82,ATL,SRQ,445,0
56,DCA,LGA,214,0
130,PHL,ORD,678,0
NA,SEA,GEG,224,1
215,DEN,MCO,1545,0
83,ATL,PIT,526,0
70,PHX,LAS,256,0
81,DTW,EWR,487,0
136,DFW,PHX,868,0
56,PHL,SYR,228,0
80,DFW,STL,551,0
105,DTW,ATL,594,0
133,TPA,EWR,998,0
159,DTW,DFW,987,0
83,LIT,DFW,304,0
160,SAN,SEA,1050,0
196,PHX,MDW,1444,0
79,CLT,CLE,430,0
73,SFO,BUR,326,0
218,DEN,BOS,1754,0
121,MDT,ORD,594,0
177,PHX,STL,1262,0
38,ATL,CHA,106,0
199,LAX,ORD,1745,0
68,MSY,HOU,303,0
65,DAL,LBB,293,0
106,DEN,DFW,641,0
94,PVD,PIT,467,0
95,LGA,DTW,501,0
59,GSO,ATL,306,0
64,PIT,ALB,367,0
74,CLE,ORD,316,0
72,DAY,ORD,240,0
61,LEX,ATL,303,0
53,DFW,AUS,190,0
72,BWI,ALB,288,0
43,DAL,AUS,189,0
89,SFO,SAN,447,0
61,HOU,HRL,276,0
97,TUL,ATL,674,0
55,MEM,BHM,211,0
135,SFO,DEN,967,0
76,ELP,PHX,347,0
97,PDX,SLC,630,0
29,DEN,COS,72,0
79,SNA,SFO,372,0
23,MLI,PIA,69,0
125,BNA,LGA,764,0
302,SFO,HNL,2398,0
36,GSP,CLT,75,0
135,TUL,ORD,585,0
161,MCO,DFW,984,0
134,PHL,MCO,861,0
55,MCO,MIA,193,0
80,PSC,SLC,521,0
232,SEA,ORD,1721,0
63,BOS,LGA,185,0
55,LAS,SAN,258,0
175,LAX,SEA,954,0
114,RIC,ORD,642,0
35,MOT,BIS,105,0
81,BUR,SFO,326,0
55,BUF,ALB,251,0
61,FSD,RAP,317,0
228,MIA,DEN,1709,0
52,CLT,HTS,235,0
74,ICT,MEM,453,0
44,PHL,LGA,96,0
49,ATL,GSP,153,0
136,DFW,MCO,984,0
122,FLL,MSY,673,0
151,EWR,FLL,1065,0
401,BOS,SFO,2704,0
65,ORD,CLE,316,0
77,AMA,DFW,313,0
99,ATL,ORD,606,0
89,SFO,LGB,354,0
43,RNO,FAT,188,0
379,JFK,SFO,2586,0
87,MCI,DEN,533,0
52,TLH,ATL,223,0
101,CVG,MSP,596,0
144,ONT,DEN,819,0
122,DEN,PSP,776,0
73,CMH,ATL,446,0
87,MSY,DFW,448,0
51,BHM,MEM,211,0
100,PDX,OAK,543,0
97,ORD,ALB,723,0
43,ANC,FAI,261,0
97,LAX,SFO,337,0
75,ELP,DAL,562,0
84,RAP,SLC,508,0
37,PDX,SEA,129,0
138,PIT,TPA,873,0
91,DEN,ELP,563,0
101,SLC,SAN,626,0
131,MEM,EWR,946,0
229,DFW,SFO,1464,0
56,AMA,DAL,324,0
87,CWA,DTW,363,0
79,BWI,CHS,472,0
71,GNV,ATL,300,0
251,ONT,ORD,1700,0
257,ORD,SFO,1846,0
158,PBI,STL,1023,0
62,SYR,EWR,194,0
113,ORD,PVD,849,0
49,ORD,IND,177,0
72,ORD,DAY,240,0
48,MIA,MCO,193,0
108,ORD,BHM,584,0
45,TUL,MCI,223,0
73,DCA,JFK,213,0
129,SBA,DEN,916,0
60,SAV,CLT,213,0
93,BTR,BNA,464,0
84,HRL,DFW,461,0
80,DEN,SLC,391,0
49,DAL,HOU,239,0
58,SBA,SFO,262,0
58,SAN,PHX,304,0
125,DFW,DEN,641,0
145,PHL,ATL,665,0
45,CHS,CLT,168,0
58,BZN,SLC,347,0
92,ATL,RIC,481,0
55,DCA,PIT,205,0
71,DEN,ABQ,349,0
76,SJC,LAX,308,0
59,SBN,DTW,157,0
72,MDW,MCI,405,0
69,MEM,ATL,332,0
111,CLE,ATL,554,0
101,ONT,SLC,558,0
50,IAH,SHV,192,0
24,MLU,SHV,105,0
NA,TYS,MEM,342,0
42,OKC,DAL,181,0
124,DEN,DFW,641,0
47,DAY,AZO,176,0
181,ORD,MIA,1197,0
82,LIT,BNA,327,0
127,BWI,ORD,622,0
54,LAX,MRY,267,0
42,ATL,SAV,215,0
232,SEA,ANC,1449,0
108,SEA,SFO,679,0
76,PHX,SAN,304,0
NA,YKM,PSC,71,0
53,SAT,IAH,191,0
148,BOS,ORD,867,0
78,IND,DCA,499,0
62,BUF,BOS,396,0
NA,STL,ORD,258,1
40,ATL,AGS,143,0
105,DTW,MCI,629,0
202,SJU,JFK,1597,0
85,LIT,CVG,513,0
104,DCA,ATL,547,0
79,MCI,CVG,539,0
102,ATL,TPA,406,0
147,TPA,DFW,929,0
94,PHL,RDU,336,0
98,MSP,BNA,695,0
40,DAL,IAH,217,0
54,AUS,DAL,189,0
NA,ATL,CHS,259,1
270,ORD,SFO,1846,0
84,SAN,LAX,109,0
80,PHL,CLE,363,0
99,CMH,EWR,462,0
59,ELM,PIT,208,0
140,DEN,RNO,804,0
368,EWR,SFO,2565,0
83,ATL,CLE,554,0
186,DTW,DEN,1123,0
39,CLE,DTW,95,0
155,LAS,IAH,1222,0
NA,ORD,MSP,334,1
205,SFO,DFW,1464,0
99,MCI,DTW,629,0
54,MCI,TUL,223,0
200,PHX,ORD,1440,0
77,GRB,MSP,252,0
50,MLI,STL,187,0
45,ERI,DTW,163,0
92,GSP,PIT,401,0
81,LNK,DEN,423,0
131,LAX,SEA,954,0
85,RDU,ATL,356,0
55,SAN,PHX,304,0
102,ABQ,LAX,677,0
80,ABQ,LAS,487,0
75,MSP,GRR,408,0
70,LAX,SMF,373,0
90,DEN,DSM,589,0
43,ORD,FWA,157,0
68,ORD,DSM,299,0
72,LGA,DCA,214,0
95,SYR,DTW,374,0
NA,GSP,ATL,153,1
216,SEA,ORD,1721,0
112,ORD,ATL,606,0
166,LAX,DFW,1235,0
110,PWM,PIT,555,0
55,RDU,BWI,255,0
39,JAX,SAV,117,0
